QUEST_LV_0300_20151224_000773	I will tell you the things that a Templar must have knowledge in.{nl}I hope you will make wise and careful decisions in the future, so do not forget this.	템플러가 알아야 할 것들에 대해 알려드리겠습니다.{nl}앞으로도 절대 잊지 마시고 신중한 결정을 내릴 수 있길 바랍니다.				기사단장 우스카
QUEST_LV_0300_20151224_000774	Warlock Master	워록 마스터				
QUEST_LV_0300_20151224_000775	We will take any measures by any means for the goddesses...{nl}That is the strict rule that we, Warlocks, must abide by.{nl}	여신을 위해서라면 수단 방법을 가리지 않는다.. {nl}그것이 바로 우리 워록의 철칙이지요.{nl}				워록 마스터
QUEST_LV_0300_20151224_000776	There are many people who misunderstand our interpretations.{nl}A Warlock and its evil spirits are not equally contracted.{nl}We have to rule over them and able to control the evil spirits.{nl}	흔히들 착각하는게, 워록은 악령과 동등하게 계약한 게 아닙니다.{nl}악령 위에 군림하며 악령을 지배할 수 있어야 하지요.{nl}				워록 마스터
QUEST_LV_0300_20151224_000777	In order to do so, you need to possess strong magic able to rule and control the evil spirits.{nl}Unless... you want to get eaten up by them. {nl}	그러려면 악령을 지배하고 제어할 수 있는 강한 마력이 있어야 해요.{nl}악령에게 먹히고 싶지 않다면 말이지요.{nl}				워록 마스터
QUEST_LV_0300_20151224_000778	Since you don't know these evil spirits that well like I do...{nl}I will give you a scroll that will wake them up.{nl}	아직 악령에 대해 잘 모를테니..{nl}악령을 깨우는 주문서를 드리지요.{nl}				워록 마스터
QUEST_LV_0300_20151224_000779	Use this scroll on monsters at Valius' Eternal Resting Place to wake up the sleeping evil spirits.{nl}To add another part of this challenge, you need to defeat a monster and the evil spirits.	발류스의 영면지에 있는 몬스터에게 주문서를 사용하면 잠들어 있던 악령이 깨어날 겁니다.{nl}그 몬스터와 악령을 함께 제압하는 게 당신께 드릴 과제입니다.				워록 마스터
QUEST_LV_0300_20151224_000780	Get rid of the poison with poison. {nl}Anything else that is evil should be gotten rid of by the evil spirits. {nl}I am waiting for the day when we, the Warlocks, are not needed anymore.	독은 독으로 없애고 사악한 것들은 악령으로 없애는 것이지요.{nl}우리 워록이 있을 필요가 없는 그날이 오기를 바라고 있습니다.				워록 마스터
QUEST_LV_0300_20151224_000781	Excellent.{nl}This is much better than I had expected.{nl}	훌륭하군요.{nl}기대했던 것 이상이네요.{nl}				워록 마스터
QUEST_LV_0300_20151224_000782	From now on, you will tread the path of the Warlock. {nl}Oh, and please remember this...{nl}If you don't stand on top of them, you will be consumed by them...{nl}{nl}	당신은 이제부터 워록의 길로 들어서실 겁니다.{nl}꼭 기억해 두세요. 그들 위에 서지 않으면 잠식당하게 된다는 것을..{nl}{nl}				워록 마스터
QUEST_LV_0300_20151224_000783	Featherfoot Master	페더풋 마스터				
QUEST_LV_0300_20151224_000784	I don't know how you found out about the curse of the Featherfoot, but...{nl}This curse should not be overused. Rather, it needs some detailed calculations.{nl} 	우리 페더풋이 다루는 저주에 대해 어떻게 알고 오셨는지 모르겠지만.. {nl}저주란 건 자신의 마력만 믿고 남발하는 것 보단 치밀한 계산이 더 중요해요.{nl}				페더풋 마스터
QUEST_LV_0300_20151224_000785	Of course, I can teach you if you still want to. However...	그래도 원하신다면 가르쳐드릴 테지만.. {nl}치밀하지 못한 저주가 불러올 화를 감당할 수 있을지, 그게 걱정이네요.				페더풋 마스터
QUEST_LV_0300_20151224_000786	Since you don't know anything about the curse, I ask you to take these incantation tools.{nl}I told you that it requires detailed calculations before using the curse.{nl}	아직 저주술에 대해 잘 모르실테니 이 주술도구를 가져가세요.{nl}아까도 말씀드렸지만 잘 계산해서 저주를 내려야 좋은 효과를 볼 수 있어요.{nl}				페더풋 마스터
QUEST_LV_0300_20151224_000787	Find out what there is to lose and what there is to gain...{nl}Use these incantation tools to cast the curse on a monster to find out.{nl}	무엇을 얻고 무엇을 잃는지..{nl}몬스터에게 이 주술도구로 저주를 걸어보면서 한 번 경험해 보세요.{nl}				페더풋 마스터
QUEST_LV_0300_20151224_000788	If you learn something here, you will become a great Featherfoot.	여기서 무언가 깨닫는 게 있다면 훌륭한 페더풋이 될 수 있을 거예요.				페더풋 마스터
QUEST_LV_0300_20151224_000789	The curse should not be overused, but instead it requires some detailed calculations.{nl}Experience what the magic used by a Featherfoot is like with help of the tools.	저주란 건 자신의 마력만 믿고 남발하는 것 보단 치밀한 계산이 더 중요해요.{nl}주술 도구로 페더풋이 쓰는 마법이 어떤 건지 경험해 보세요.				페더풋 마스터
QUEST_LV_0300_20151224_000790	Now, do you have a broader understanding of the Featherfoot's curse?{nl}You should not consider it like the curse that is used by Demon Lords like Naktis.{nl}	우리 페더풋이 다루는 저주가 어떤 것인지 이제 잘 아시겠지요.{nl}그렇다고 해서 나크티스 같은 마군주들의 저주와 같은 것이라고 치부하는 건 곤란해요.{nl}				페더풋 마스터
QUEST_LV_0300_20151224_000791	The arrows of the curse shall only be used on the enemies of the goddesses.{nl}For us, that is our most important guideline. Please keep that in mind.	저주의 화살은 오로지 여신의 적에게만 사용해야 하는 것.{nl}그것이 우리 페더풋들에게 있어 제일 중요한 지침이니 꼭 기억해 주세요.				페더풋 마스터
QUEST_LV_0300_20151224_000792	Cannoneer Master	캐노니어 마스터				
QUEST_LV_0300_20151224_000793	You enrolled to become a Cannoneer? Good choice, hotshot.{nl}	캐노니어를 지망하다니 보는 눈이 좀 있는데?{nl}				캐노니어 마스터
QUEST_LV_0300_20151224_000794	Listen up! The most important attribute of the Cannoneer is firepower, a lot of it!{nl}If a Cannoneer cannot distinguish between aerial attacks and ground attacks, {nl}he or she isn't a valuable asset to the team!{nl}Enemies that are flying in the air should only be attacked by aerial attacks,{nl}and enemies that are on the ground should only be attacked by ground attacks.{nl}	캐노니어는 누가 뭐래도 역시 화력이지!{nl}하지만 대공공격과 대지공격을 잘 구분하지 못한다면 반쪽짜리일 뿐이야.{nl}날아다니는 적은 대공. 기어다니는 적은 대지. 조금 헷갈리지?{nl}				캐노니어 마스터
QUEST_LV_0300_20151224_000795	I figured you should know about this if you want to become a skilled Cannoneer, like me.{nl}What about it, hotshot? You interested?	이걸 먼저 잘 알아야 훌륭한 캐노니어가 될 수 있다고 할 수 있어.{nl}어때? 배워보겠어?				캐노니어 마스터
QUEST_LV_0300_20151224_000796	Good! Alright, hotshot. {nl}I can only assume that you will remember what I will teach you?{nl}	좋아. {nl}그럼 내가 가르쳐주는 걸 잘 기억했다고 치고..{nl}				캐노니어 마스터
QUEST_LV_0300_20151224_000797	Do you have a paper and pen with you? Remember this.{nl}There are many types of enemies, but the ones that are flying in the air are all aerial-type.{nl}In contrast, the ones that are moving on the ground are considered a walking-type.{nl}	이것저것 있지만 기본적으로 날아다니는 몬스터는 비행형이야.{nl}반대로 땅에서 움직이는 건 보행형이지.{nl}				캐노니어 마스터
QUEST_LV_0300_20151224_000798	Alright, face against monsters with both these types.{nl}You need to understand how each enemy moves and which attacks are effective.	그 두 종류의 몬스터를 모두 상대해봐.{nl}어떤 적이 어떻게 움직이고 어떤 공격이 효과적일지 알아두는 건 중요한 공부니까.				캐노니어 마스터
QUEST_LV_0300_20151224_000799	The flying monsters are aerial-types and the ones that move on the ground are walking-types.{nl}Face against both types of monsters. Understood?	날아다니는 몬스터는 비행형, 땅에서 움직이는 몬스터는 보행형이야.{nl}그 두 종류의 몬스터를 모두 상대해봐. 알겠지?				캐노니어 마스터
QUEST_LV_0300_20151224_000800	Good.{nl}Was this a good lesson? Am I a good teacher?{nl}	훌륭하군.{nl}공부는 좀 됐을까 잘 모르겠네.{nl}				캐노니어 마스터
QUEST_LV_0300_20151224_000801	Alrighty then! Theoretically, you should know all the logic about what I've taught you.{nl}It's time to put the theory into practice!{nl}The skills of a Cannoneer are not easy, so make sure to focus!	그럼 이론은 끝났다고 생각하고 바로 실기를 배워볼까?{nl}캐노니어의 기술은 쉽지 않으니까 한 눈 팔지 말고 잘 따라와.				캐노니어 마스터
QUEST_LV_0300_20151224_000802	Muskeeteer Master	머스킷티어 마스터				
QUEST_LV_0300_20151224_000803	A Muskeeteer should know how to handle a rifle.{nl}Not many enemies can stand against simultaneous firing by well trained Musketeers.	머스킷티어라면 단연 장총 아니겠습니까.{nl}잘 숙련된 머스킷티어들이 퍼붓는 일제사격을 감당할 수 있는 적은 아무도 없지요.{nl}				머스킷티어 마스터
QUEST_LV_0300_20151224_000804	That is why marksmanship is really important.{nl}Finishing enemies before they come anywhere nearby is the start of marksmanship.	그렇기 때문에 사격술은 아주 중요합니다.{nl}적이 근처에도 오지도 못하게 끝장내 버리는 것이야 말로 사격술의 시작인 겁니다.				머스킷티어 마스터
QUEST_LV_0300_20151224_000805	One of the basic aspects of marksmanship is to procure range.{nl}Give it a shot. Attack an enemy at maximum range.	사격술의 기본은 사거리 확보입니다.{nl}최대 사정거리에서 적을 공격해 보세요.{nl}				머스킷티어 마스터
QUEST_LV_0300_20151224_000806	It's not just extending the range, but to extend it up the {nl}maximum distance where you are able to shoot.{nl}I am going to put you to the test to see how well you perform.	거리를 조금 벌리는 정도가 아니라 당신이 공격할 수 있는 최대한 멀리 떨어지는 겁니다.{nl}얼마나 잘해낼 수 있는지 그걸로 평가하도록 하지요.				머스킷티어 마스터
QUEST_LV_0300_20151224_000807	It's not just extending the range, but to extend it up the {nl}maximum distance where you are able to shoot.{nl}If you want to become a Musketeer, you will accept my challenge.	거리를 조금 벌리는 정도가 아니라 당신이 공격할 수 있는 최대한 멀리 떨어져서 공격하세요.{nl}머스킷티어를 지망하려면 그 정도는 해내야지요.				머스킷티어 마스터
QUEST_LV_0300_20151224_000808	Now that you know the basics of the Musketeer, it's time to put this in practice.{nl}Alright, let's teach you how to use a rifle!	그 정도면 기본은 되어 있군요.{nl}그럼, 장총의 사용법을 본격적으로 배워보시지요!				머스킷티어 마스터
QUEST_LV_0300_20151224_000809	Plague Doctor Master	플레이그 닥터 마스터				
QUEST_LV_0300_20151224_000810	Hm, the Plague Doctor Master is...{nl}It's a combination of the authority of the goddesses and the knowledge of humans.{nl}	플레이그 닥터로 말하자면.. {nl}여신의 신성한 권능과 인간의 지식이 융합된 결정체라고 할 수 있지요.{nl}				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000811	Enhancing the harmful effects even further and to cure allies who are hurt by these effects.{nl}To put it simply, we are an expert in harmful effects.	적에게 걸린 해로운 효과를 더 악화시키거나 효과에 당한 아군을 치료할 수 있지요.{nl}말하자면.. 해로운 효과의 전문가라고 할 수 있겠네요.				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000812	Of course I am willing to teach you even if you are not in such a hurry.{nl}But before that, I want you to experience the harmful effect yourself.{nl}It'll be quicker that way, don't you agree?{nl}{nl}	그렇게 서두르시지 않아도 당연히 가르쳐 드릴 겁니다.{nl}하지만 그 전에, 해로운 효과들에 대해 직접 느껴보시는 게 더 빠를 것 같군요.{nl}				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000813	Use this mask on a poisoned monster at Coastal Fortress.{nl}And use it on a sleeping monster at Dingofasil District.	연안요새로 가면 중독을 사용하는 몬스터가 있지요.{nl}또한 딩고파실 지구에는 슬리프를 사용하는 몬스터도 있고요.{nl}				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000814	Go there and experience the effects of poison and sleep.	그 쪽으로 가셔서 중독과 슬리프를 직접 경험해 보고 오시지요.				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000815	It is better to see it with your own eyes than hear about it.{nl}Getting used to it is the best way of learning.	듣는 것 보단 보는게 낫지요.{nl}하지만 겪어보는 게 제일 훌륭한 교육법이라고 생각합니다.				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000816	Wasn't it dangerous?{nl}If you don't do it, you won't be able to learn a thing.	위험하진 않으셨습니까?{nl}하지만 그러지 않으면 배울 수 없는 것도 있는 법이지요.{nl}				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000817	That kind of danger is reduced if you become a Plague Doctor.{nl}Now that you've personally experienced it... {nl}I don't have to repeat myself to emphasize the importance of it, right?	이제 플레이그 닥터에 입문하시면 그런 위험도 줄어들 겁니다.{nl}직접 당해봤으니 중요성은 더 강조하지 않아도 되겠지요?				플레이그 닥터 마스터
QUEST_LV_0300_20151224_000818	Kabbalist Master	카발리스트 마스터				
QUEST_LV_0300_20151224_000819	Hey there. Are you also interested in numbers?{nl}I am quite surprised that you know about the Kabbalist. Not many people know about it.{nl}{nl}	당신도 숫자에 관심이 많으신가 보지요?{nl}카발리스트는 생소한 분야인데도 어떻게 용케 아시고 찾아오셨네요.{nl}				카발리스트 마스터
QUEST_LV_0300_20151224_000820	Everything in this world can be expressed by numbers.{nl}In order to become a Kabbalist, you would need to understand every hidden number {nl}of all the substances that exist throughout this world.{nl}	이 세상의 모든 것은 숫자로 표현할 수 있지요.{nl}카발리스트가 되시려면 세상의 모든 물질에 숨은 수의 의미를 이해할 수 있어야 합니다.{nl}				카발리스트 마스터
QUEST_LV_0300_20151224_000821	But you are a newcomer...{nl}I have a great idea! Instead of explaining it to you, {nl}I want you to experience the wonder by yourself.	일단은 입문자이시니..{nl}고루한 설명보다는 직접 그 신비를 경험하시는 것도 좋은 방법이겠군요.				카발리스트 마스터
QUEST_LV_0300_20151224_000822	Take this crystal sphere with you to Nahash Forest. {nl}Once you are there, a number will appear.{nl}The number that you will see means a specific monster.{nl}	나하스 숲에서 이 수정구를 사용하시면 숫자가 나타날 겁니다.{nl}그 숫자는 특정한 몬스터를 의미지요.{nl}				카발리스트 마스터
QUEST_LV_0300_20151224_000823	The challenge is that you solve the secret of the number,{nl}and defeat the monster that the number will indicate.{nl}The clue is to think which part of the monster is indicated.	어떻게든 수의 비밀을 풀어서 숫자가 의미하는 몬스터를 처치하세요.{nl}그게 어떤 몬스터의 무얼 의미하는지는 직접 생각해 보셔야 하지만요.{nl}				카발리스트 마스터
QUEST_LV_0300_20151224_000824	If you really don't know, you can always use the crystal sphere again.{nl}It will show another number of a monster for you to be able to find the rules quickly.	정 모르시겠거든 다시 수성구를 사용해 보세요.{nl}다른 몬스터의 수를 나타낼 테니까 규칙을 쉽게 알아낼 수도 있겠지요.				카발리스트 마스터
QUEST_LV_0300_20151224_000825	At Nahash Forest, defeat the monsters which the sphere indicates.{nl}But, you should find out which monster was indicated.	나하스 숲에서 수성구에 떠오른 숫자가 의미하는 몬스터를 처치하세요.{nl}그게 어떤 몬스터의 무얼 의미하는지 알아내는 게 당신이 풀어야 할 숙제입니다.				카발리스트 마스터
QUEST_LV_0300_20151224_000826	When you realize it, it's nothing special. But it is a duty of the Kabbalist to study on the process.{nl}If you keep trying, you will realize the meanings of the numbers.	깨닫게 되면 별 것 아니지만, 그 과정을 탐구하는게 바로 카발리스트예요.{nl}계속 정진하시면 숫자가 가진 더 많은 의미를 깨닫게 되실 겁니다.				카발리스트 마스터
QUEST_LV_0300_20151224_000827	In order to use more accurate and critical swordsmanship, {nl}you will need faster and more accurate attacks.{nl}The skills of a Fencer that you will learn from now on requires you to use such swordsmanship.{nl}	더 날카로운 검술을 구사하려면 빠르고 정확한 공격이 필요하죠.{nl}새로 배우게 될 펜서의 기술은 바로 그런 날카로운 검술을 자유자재로 구사할 수 있어야 해요.{nl}				펜서 마스터
QUEST_LV_0300_20151224_000828	Your determination to learn is good, but...{nl}You must be first competent enough.	배우려는 의지는 좋지만.. {nl}일단 실력이 뒷받침되어야겠죠?				펜서 마스터
QUEST_LV_0300_20151224_000829	Good.{nl}When you go right from here, there is a pole to practice your swordsmanship.{nl}	좋아요.{nl}여기서 오른쪽으로 가면 검 연습대가 있어요.{nl}				펜서 마스터
QUEST_LV_0300_20151224_000830	When the light reflects off from the pole, attack the pole accurately.{nl}You should not attack it too late nor when the light doesn't shine.{nl}	검 연습대의 빛이 반짝일 때, 정확하게 검 연습대를 공격하세요.{nl}너무 늦거나 빛이 반짝이지 않을 때 공격하면 안되겠죠?{nl}				펜서 마스터
QUEST_LV_0300_20151224_000831	I can only let go three time.{nl}If you make mistakes more than three times, then you should do it again from the beginning.	봐주는 건 세 번까지예요.{nl}만약 세 번이나 실수하면 다시 처음부터 하도록 하겠어요.				펜서 마스터
QUEST_LV_0300_20151224_000832	You should also possess some sense of rhythm.{nl}Every move in swordsmanship emphasizes the importance of smoothness.{nl}	어느정도 리듬감도 있어야겠네요.{nl}모든 검술은 선에서 선으로 자연스럽게 움직이는 것이 중요하니까요.{nl}				펜서 마스터
QUEST_LV_0300_20151224_000833	Your level of swordsmanship has increased a lot.{nl}I am glad to see you progressing.{nl}	검 실력이 정말 많이 늘으셨네요.{nl}성장하시는 모습을 보니 저도 기뻐요.{nl}				펜서 마스터
QUEST_LV_0300_20151224_000834	Since you are that competent, you will have no problem in learning new skills.{nl}I will teach you each movement slowly.	그 정도 실력이면 새로운 기술도 문제 없이 배우실 수 있겠어요.{nl}동작 하나부터 천천히 가르쳐 드릴게요.				펜서 마스터
QUEST_LV_0300_20151224_000835	Shinobi Master	시노비 마스터				
QUEST_LV_0300_20151224_000836	So you've finally decided become a Shinobi?{nl}Well, although I'd promised to teach you...{nl}	드디어 시노비가 될 마음이 생긴거야?{nl}뭐, 가르쳐 준다고 장담하긴 했지만..{nl}				시노비 마스터
QUEST_LV_0300_20151224_000837	Even if I teach you, there is the issue whether you are able to do it or not.{nl}What do you think? Are you prepared?	내가 가르쳐준다고 해서 네가 할 수 있을지는 또 다른 문제거든.{nl}어때. 마음의 준비는 단단히 된 거지?				시노비 마스터
QUEST_LV_0300_20151224_000838	Defeat an enemy and move out safely.{nl}That is one of the basics of the Shinobi.{nl}	적을 처치하고 안전하게 빠져나가는 것.{nl}치고 빠지기야 말로 시노비의 기본이라고 할 수 있지.{nl}				시노비 마스터
QUEST_LV_0300_20151224_000839	After defeating the monsters at Ruklys Hall, secure your safety immediately.{nl}You should take any damage from other monsters. {nl}Hide and avoid the attacks from other monsters.	루클리스 전당에서 몬스터를 처치하고나서 곧바로 안전을 확보해 봐.{nl}그 동안 다른 몬스터에게 공격 받지 않고 일정 시간동안 요리조리 피해 숨는 거지.				시노비 마스터
QUEST_LV_0300_20151224_000840	If you get used to this, you will be able to walk out safely {nl}after defeating the target in any dangerous places.{nl}If one puts himself into a danger every time when defeating the monsters,{nl}...even ten lives won't be enough.	이게 익숙해지면 어떤 위험한 곳에서도 목표를 처치하고 유유히 빠져나올 수 있을 거야.{nl}적을 처치하느라 매번 자신도 위기에 빠진다면 목숨이 열 개라도 모자랄 걸?				시노비 마스터
QUEST_LV_0300_20151224_000841	Bravo.{nl}I admit that I didn't expect you to be this talented.{nl}	제법인데?{nl}가볍게 해본 말인데 이 정도일 줄은 몰랐어.{nl}				시노비 마스터
QUEST_LV_0300_20151224_000842	I always welcome a talented lad like you.{nl}Congratulations on becoming an offical Shinobi.	이런 인재라면 언제든지 환영이야.{nl}정식으로 시노비가 된 걸 축하해.				시노비 마스터
QUEST_LV_0300_20151224_000843	I still remember Medzio Diena. The horrors...{nl}First, my allies escaped. Second, I'm all alone now...	신수의 날은 아직도 기억해.{nl}처음에는 동료들도 함께 빠져나왔어.{nl}지금은 나 혼자지만..				시노비 마스터
QUEST_LV_0300_20151224_000844	It is not just a form while making the Ninjutsu.{nl}It must be required in order to activate the Ninjutsu.	인법을 사용할 때 인을 맺는 동작은 폼으로 하는 게 아니야.{nl}인법을 발동하기 위해 반드시 필요한 부분이라고.				시노비 마스터
QUEST_LV_0300_20151224_000845	We should first reduce the the heat.{nl}A long time ago, Horace told me that the spotted mushrooms {nl}of the Blue Lapasapes reduce the heat so let's test it out.	우선은 저 열부터 해결해야 할 것 같습니다.{nl}예전에 호라스님께서 푸른 라프세이프의 얼룩 버섯이 열을 내린다 하셨으니 시험해 보지요.	QUEST_UNUSED_20151102_002482	First we need to do something about the heat.{nl}Horace once said that Blue Lapasape mushrooms generate heat; I want to test them.	우선은 저 열부터 해결해야 할 것 같습니다.{nl}예전에 호라스님께서 푸른 라프세이프의 버섯이 열을 내린다 하셨으니 시험해 보지요.	스토가스 분대장 아데스
QUEST_LV_0300_20151224_000846	Umm... Isn't it the mask of a Siaulav?{nl}	저.. 그건 혹시 샤울라브의 가면이 아닙니까?{nl}	QUEST_LV_0100_20151001_008726	Uh... Is that an army note? {nl}	저.. 그건 혹시 군표가 아닙니까?{nl}	고원병사 모티머
QUEST_LV_0300_20151224_000847	That's right. Many of our allies were attacked by Blue Siaulavs.{nl}I feel like collecting their masks and burn them in front of their graves.{nl}	맞군요. 푸른 샤울라브에게 당한 동료가 한 둘이 아닙니다.{nl}녀석들의 가면이라도 모아 동료들의 무덤 앞에서 태워버리고 싶은 심정입니다.{nl}	QUEST_LV_0100_20151001_008727	Right. Those belong to my colleagues. {nl}I don't know when it would be, but I want to send their keepsakes back to their hometown someday. 	맞군요. 그건 제 동료들 것이에요.{nl}언제가 될진 모르겠지만. 동료들의 유품이라도 따뜻한 고향으로 보내주고 싶어요.{nl}	고원병사 모티머
QUEST_LV_0300_20151224_000848	So can't you give me those masks to me?	그래서 그런데 그 가면들을 제게 주실 수 없겠습니까?	QUEST_LV_0100_20151001_008728	Speaking of which, could you give me that army note?	그래서 그런데 그 군표를 제게 주실 수 없겠습니까?	고원병사 모티머
QUEST_LV_0300_20151224_000849	Thanks.{nl}I hope the resentment of our allies reduce due to this.	감사합니다.{nl}이것으로 동료들의 원한이 조금이라도 풀린다면 좋겠군요.	QUEST_LV_0100_20151001_008729	Hopefully, I will be able to return to hometown together with the keepsakes of my colleagues. {nl}And my colleagues would surely want that too. 	언젠간 동료들의 유품과 함께 고향으로 돌아갈 수 있겠지요.{nl}동료들도 분명 그걸 원할 겁니다.	고원병사 모티머
QUEST_LV_0300_20151224_000850	I want to calm the spirits of our allies by burning their masks.	녀석들의 가면이라도 태워 동료들의 영혼을 달래주고 싶습니다.	QUEST_LV_0100_20151001_008730	I will surely bring it back to hometown. {nl}My fellows will want that too. 	제가 반드시 따뜻한 고향으로 가지고 갈 겁니다.{nl}동료들도 분명 그걸 원할 겁니다.	고원병사 모티머
QUEST_LV_0300_20151224_000851	It seems hard	왠지 어려울 것 같다고 한다	QUEST_UNUSED_20151001_000543	Reject	알아서 하라며 거절한다	
QUEST_LV_0300_20151224_000852	I am not confident enough	자신없다고 한다	QUEST_UNUSED_20151001_000546	Quit since you are not confident enough	자신없으니 그만둔다	
QUEST_LV_0300_20151224_000853	I can do it	무엇이든 맞출 수 있다고 한다	QUEST_UNUSED_20151001_000550	I am confident	자신있다고 한다	
QUEST_LV_0300_20151224_000854	I don't want to do it	왠지 부담스러우니 거절하자	QUEST_UNUSED_20151001_000551	That's not true	그렇지 않다고 거절한다	
QUEST_LV_0300_20151224_000855	I will start right away	바로 시작하겠다고 한다	QUEST_UNUSED_20151001_000552	I will pass it	전해주겠다고 한다	
QUEST_LV_0300_20151224_000856	I will go find the book	장부를 찾아오겠다고 한다	QUEST_UNUSED_20151001_000554	I will go get the book	장부를 가져오겠다고 한다	
QUEST_LV_0300_20151224_000857	I will return next time	다음에 다시 오겠다고 한다				
QUEST_LV_0300_20151224_000858	The Bravery That Never Backs Down [Dragoon Advancement]	물러서지 않는 용맹함[드라군 전직]				
QUEST_LV_0300_20151224_000859	Shouldn't be a problem	문제될 것 없다고 한다				
QUEST_LV_0300_20151224_000860	I wish to avoid the difficult path	어려운 길은 피하고 싶다고 한다				
QUEST_LV_0300_20151224_000861	Basic Leadership [Templar Advancement]	기본은 리더쉽[템플러 전직]				
QUEST_LV_0300_20151224_000862	It seems too hard	너무 어려운 것 같다고 한다				
QUEST_LV_0300_20151224_000863	The Power That Even Controls Evil Spirits [Warlock Advancement]	악령조차도 지배하는 힘[워록 전직]				
QUEST_LV_0300_20151224_000864	I am ready	각오하고 왔다고 한다				
QUEST_LV_0300_20151224_000865	I will quit since I am scared	두려우니 그만두겠다고 한다				
QUEST_LV_0300_20151224_000866	The Power Imbued In The Curse [Featherfoot Advancement]	저주에 깃든 힘[페더풋 전직]				
QUEST_LV_0300_20151224_000867	You better back off	물러서는 게 좋을 것 같다				
QUEST_LV_0300_20151224_000868	From Ground to Air, From Ground to Ground [Cannoneer Advancement]	지대공 지대지[캐노니어 전직]				
QUEST_LV_0300_20151224_000869	I will learn it	배워보겠다고 한다				
QUEST_LV_0300_20151224_000870	Procuring Distance [Musketeer Advancement]	사거리 확보[머스킷티어 전직]				
QUEST_LV_0300_20151224_000871	I'll do it, I understand	이해했으니, 과제를 받겠다고 한다				
QUEST_LV_0300_20151224_000872	It doesn't seem to fit for me	나와는 잘 안맞는 것 같다고 한다				
QUEST_LV_0300_20151224_000873	Detrimental Effects [Plague Doctor Advancement]	해로운 효능[플레이그닥터 전직]				
QUEST_LV_0300_20151224_000874	I want to learn for sure	꼭 배우고 싶다고 한다				
QUEST_LV_0300_20151224_000875	A World Composed of Numbers [Kabbalist Advancement]	숫자로 이루어진 세상[카발리스트 전직]				
QUEST_LV_0300_20151224_000876	I want to experience it	경험해보고 싶다고 한다				
QUEST_LV_0300_20151224_000877	I decline complicated things	복잡한 건 거절한다고 한다				
QUEST_LV_0300_20151224_000878	Timing Attacks [Fencer Advancement]	공격은 타이밍[펜서 전직]				
QUEST_LV_0300_20151224_000879	In Secret [Shinobi Advancement]	눈치채지 못하게[시노비 전직]				
QUEST_LV_0300_20151224_000880	I will think about it for a moment	잠시 생각 좀 해보곘다고 한다				
QUEST_LV_0300_20151224_000881	Honoring Allies	동료들을 기리며				
QUEST_LV_0300_20151224_000882	Defeat monsters and obtain a piece of the seal of Legwyn	몬스터를 처치해서 르귄가의 인장 조각 수집	QUEST_JOBSTEP_20150730_003082	Piece of Legwyn Family Seal	르귄가의 인장 조각 수집	
QUEST_LV_0300_20151224_000883	The Corsair Master wants to obtain the necklace of the Great Pirate Vladislovas whom he had won before and use it as the proof of the win. Look for the necklace from Cranto Coast which was once a sea.	커세어 마스터는 과거 자신이 싸워 이겼던 대해적 블라디슬로바스의 목걸이를 되찾아 승리의 증거로 쓰고 싶어 합니다. 과거 바다였던 크란토 연안에서 블라디슬로바스의 목걸이를 찾아 보세요.	QUEST_JOBSTEP_20150730_003087	The Corsair Master wants to look for the objects of the Great Pirate Vladslovas, and use them as a proof of the victory. Look for Vladslovas' objects that went under the sea at Coral Plain 32_1 which have since dried up. 	커세어 마스터는 과거 자신이 싸워 이겼던 대해적 블라디슬로바스의 목걸이를 되찾아 승리의 증거로 쓰고 싶어 합니다. 과거 바다였던 산호평원 32_1에서 블라디슬로바스의 목걸이를 찾아 보세요.	
QUEST_LV_0300_20151224_000884	The Doppelsoeldner Master told you that he lost the contact of the envoy from Pasaka Plateau whom he was to meet. Look for the whereabouts of the envoy to find out what happened.	도펠죌트너 마스터는 자신과 만나기로 한 사절이 파사카 협곡에서 연락이 끊겼다고 합니다. 무슨 일이 생긴 것인지 사절의 행방을 찾아보세요.	QUEST_JOBSTEP_20150729_003048	The Doppelsoeldner Master told you that he lost the contact of envoy that is supposed to meet you at Pilgrim's Way 36_2. Find the whereabout of the envoy to find out what happened.  	도펠죌트너 마스터는 자신과 만나기로 한 사절이 순례자의 길 36_2에서 연락이 끊겼다고 합니다. 무슨 일이 생긴 것인지 사절의 행방을 찾아보세요.	
QUEST_LV_0300_20151224_000885	Defeat the monster to obtain the relic that possesses the regret	몬스터를 처치하여 강한 미련이 느껴지는 유품 수집	QUEST_JOBSTEP_20150803_003115	Obtain the keepsakes that emit a strong sense of regret.	강한 미련이 느껴지는 유품 수집	
